Codigo Pais,Region,Año,Tasa de natalidad,Tasa de mortalidad,Consumo de energía eléctrica (kWh per cápita),PIB (USD),PIB per cápita (USD),Personas que utilizan Internet (% de la población),Tasa de mortalidad infantil,Esperanza de vida al nacer (años),Densidad de población (habitantes por km2 de superficie terrestre),Desempleo (% de la fuerza laboral total)
85,0,1997,12.3,8.7,6066.24,417000000000.0,26700.5,14.0655,5.4,77.7944,73.6825,5.511
85,0,1996,12.2,8.9,5905.99,450000000000.0,29006.8,9.64907,5.5,77.4356,73.6825,6.421
85,0,1995,12.3,8.8,5719.06,452000000000.0,29258.1,6.47316,5.7,77.4046,73.6825,7.157
85,0,1994,12.7,8.7,5643.11,379000000000.0,24646.3,3.25731,5.9,77.3751,73.6825,7.159
85,0,1993,12.8,9.0,5494.11,354000000000.0,23122.4,1.96709,6.1,76.9166,73.6825,6.285
85,0,1992,13.0,8.6,5441.66,363000000000.0,23904.0,1.32001,6.3,77.2171,73.6825,5.555
85,0,1991,13.2,8.6,5327.48,328000000000.0,21732.2,0.531496,6.6,77.0,73.6825,7.284
86,4,2014,12.68,6.88,9026.32,201000000000.0,4351.89,85.5,5.0,81.4049,17.127,5.752
86,4,2013,13.2,6.65,9089.62,191000000000.0,4351.89,82.78,5.0,81.4073,16.8702,6.265
86,4,2012,13.87,6.82,9360.95,176000000000.0,4351.89,81.6445,5.0,81.1561,16.7411,6.931
86,4,2011,14.0,6.86,9458.49,168000000000.0,38426.6,81.23,5.0,80.9049,16.6496,6.491
86,4,2010,14.68,6.53,9601.9,147000000000.0,33692.0,80.46,5.1,80.7024,16.5231,6.557
86,4,2009,14.53,6.73,9403.85,121000000000.0,28201.2,79.7,5.1,80.7024,16.3404,6.121
86,4,2008,15.1,6.85,9556.32,133000000000.0,31287.9,72.03,5.2,80.3512,16.1779,4.167
86,4,2007,15.15,6.75,9640.61,137000000000.0,32510.1,69.76,5.3,80.1512,16.0412,3.661
86,4,2006,14.14,6.75,9700.09,112000000000.0,26671.3,69.0,5.3,80.0488,15.8923,3.857
86,4,2005,13.96,6.54,9673.67,115000000000.0,27751.1,62.7202,5.4,79.8512,15.6997,3.807
86,4,2004,14.2,6.95,9666.3,104000000000.0,25420.2,61.8476,5.5,79.5488,15.5235,4.005
86,4,2003,13.94,6.95,9407.03,88250900000.0,21913.7,60.9625,5.7,79.1463,15.2945,4.751
86,4,2002,13.67,7.1,9526.66,66627700000.0,16874.2,59.0808,5.8,78.8463,14.9956,5.282
86,4,2001,14.36,7.16,9417.34,53872400000.0,13882.9,53.241,5.9,78.6927,14.7374,5.433
86,4,2000,14.66,6.91,9384.35,52623300000.0,13641.1,47.3796,6.1,78.6366,14.6508,6.13
86,4,1999,14.87,7.33,9138.74,58762300000.0,15322.2,41.4945,6.3,77.8902,14.565,7.023
86,4,1998,14.51,6.87,9125.03,56227200000.0,14738.4,31.6363,6.4,78.0854,14.4886,7.718
86,4,1997,15.23,7.26,9090.52,66075100000.0,17474.2,14.6015,6.7,77.3341,14.3606,6.857
86,4,1996,15.34,7.57,9072.88,70140800000.0,18794.4,8.0419,6.9,76.7878,14.1734,6.29
86,4,1995,15.77,7.49,9106.82,63918700000.0,17400.4,4.88424,7.2,76.7341,13.9509,6.461
86,4,1994,15.95,7.48,8927.9,55314700000.0,15280.3,3.16872,7.5,76.8829,13.7481,8.354
86,4,1993,16.53,7.6,8909.36,46775600000.0,13094.3,0.631215,7.8,76.4341,13.5665,9.804
86,4,1992,17.28,7.85,8636.63,41649800000.0,11793.1,0.285941,8.2,76.1244,13.4127,10.667
87,3,2014,22.231,5.029,568.314,11880400000.0,1934.06,17.6,16.3,73.429,51.0448,4.519
87,3,2013,22.585,5.031,586.561,10983000000.0,1811.64,15.5,16.4,73.197,50.3777,5.28
87,3,2012,22.924,5.038,569.325,10532000000.0,1760.46,13.5,16.6,72.951,49.7135,5.208
87,3,2011,23.249,5.05,528.372,9774320000.0,1655.81,10.6,17.0,72.692,49.053,6.381
87,3,2010,23.558,5.063,506.519,8758620000.0,1503.87,10.0,17.5,72.428,48.3968,7.83
87,3,2009,23.849,5.075,477.415,8298700000.0,1444.38,7.3,18.1,72.167,47.7441,8.16
87,3,2008,24.125,5.083,471.819,8496970000.0,1499.26,5.3,19.0,71.915,47.0952,6.2
87,3,2007,24.395,5.089,458.493,7423380000.0,1327.96,3.9,20.0,71.673,46.4522,4.89
87,3,2006,24.67,5.094,424.755,6763670000.0,1226.69,2.80557,21.1,71.436,45.8182,5.31
87,3,2005,24.961,5.102,412.415,6321340000.0,1162.29,2.56635,22.3,71.195,45.1944,5.37
87,3,2004,25.279,5.118,392.549,5795570000.0,1080.27,2.32066,23.7,70.933,44.5815,6.41
87,3,2003,25.635,5.146,367.339,5322450000.0,1005.73,1.88041,25.1,70.64,43.9764,7.6
87,3,2002,26.04,5.19,352.344,5224210000.0,1000.94,1.71473,26.6,70.308,43.3715,7.606
87,3,2001,26.508,5.254,343.61,5323150000.0,1034.55,1.4488,28.2,69.934,42.7569,7.444
87,3,2000,27.054,5.335,344.821,5107330000.0,1007.5,0.980216,29.9,69.527,42.1248,7.468
87,3,1999,27.693,5.431,328.789,4855720000.0,972.887,0.497902,31.7,69.1,41.4745,7.35
87,3,1998,28.424,5.538,341.503,4635270000.0,943.922,0.303809,34.8,68.667,40.8064,7.419
87,3,1997,29.238,5.657,349.859,4389970000.0,909.336,0.206217,35.7,68.234,40.1168,7.446
87,3,1996,30.124,5.791,311.078,4308350000.0,908.633,0.0840933,37.7,67.798,39.4015,7.535
87,3,1995,31.063,5.95,291.046,4140470000.0,890.005,0.0300465,39.9,67.344,38.6587,7.596
87,3,1994,32.031,6.145,278.789,3863190000.0,847.374,0.0131662,42.0,66.849,37.8844,7.596
88,2,2014,18.252,9.511,51.195,8229730000.0,427.737,1.24868,53.5,60.07,15.1892,0.322
88,2,2013,18.252,9.916,48.2592,7667950000.0,414.389,1.15,55.2,59.455,14.6082,0.323
88,2,2012,18.252,10.359,49.3392,6942260000.0,390.12,1.05,57.2,58.79,14.0485,0.332
88,2,2011,18.252,10.838,47.386,6409180000.0,374.483,0.9,59.5,58.081,13.5113,0.319
88,2,2010,18.252,11.353,44.2176,5718660000.0,347.343,0.83,62.1,57.333,12.9976,0.502
88,2,2009,18.252,11.901,42.6052,5373100000.0,339.144,0.76,65.1,56.557,12.5074,0.865
88,2,2008,18.252,12.477,39.2108,5379300000.0,352.72,0.7,68.3,55.764,12.0399,1.034
88,2,2007,18.252,13.073,39.0864,4291360000.0,292.22,0.390391,71.7,54.968,11.5934,1.554
88,2,2006,18.252,13.683,34.8558,3646730000.0,257.829,0.294034,75.3,54.18,11.166,2.227
88,2,2005,18.252,14.296,36.6987,3405130000.0,249.928,0.221341,79.0,72.653,10.7559,3.1
88,2,2004,18.252,14.904,33.5215,3052900000.0,232.586,0.189934,82.9,72.653,10.3623,2.837
88,2,2003,18.252,15.503,29.8071,2731420000.0,215.957,0.155699,16.1,72.653,9.98499,2.392
88,2,2002,18.252,16.091,30.4348,2170480000.0,178.055,0.127152,16.1,72.653,9.62342,1.921
88,2,2001,18.252,16.666,30.8049,1945330000.0,165.541,0.105185,16.1,72.653,9.27715,1.47
88,2,2000,18.252,7.9,32.7404,1798370000.0,158.705,0.0362613,16.1,72.653,8.94573,1.47
89,2,2014,39.828,12.994,144.525,45810600000.0,3222.69,21.0,79.6,72.653,193.688,4.437
89,2,2013,40.267,13.307,142.729,515000000000.0,2998.07,19.1,80.5,72.653,188.594,3.703
89,2,2012,40.668,13.623,156.797,459000000000.0,2746.99,16.1,81.5,72.653,183.613,3.693
89,2,2011,41.025,13.942,150.198,410000000000.0,2520.4,13.8,82.7,72.653,178.755,3.697
89,2,2010,41.341,14.27,136.426,363000000000.0,2292.45,11.5,16.1,72.653,174.032,3.77
89,2,2009,41.62,14.622,120.635,292000000000.0,1891.34,9.3,16.1,72.653,169.444,3.757
89,2,2008,41.874,15.002,127.245,337000000000.0,2242.87,8.0,16.1,72.653,164.992,3.424
89,2,2007,42.111,15.409,138.909,276000000000.0,1883.46,6.77,16.1,72.653,160.677,3.439
89,2,2006,42.333,15.836,111.752,236000000000.0,1656.42,5.54504,16.1,72.653,156.503,3.666
89,2,2005,42.537,16.267,129.327,176000000000.0,1268.38,3.54916,16.1,72.653,152.47,3.87
89,2,2004,42.717,16.682,123.632,136000000000.0,1007.87,1.28614,16.1,72.653,148.578,3.98
89,2,2003,42.868,7.9,101.925,105000000000.0,795.386,0.558576,16.1,72.653,144.823,4.063
89,2,2002,42.989,7.9,104.661,95385800000.0,741.748,0.320462,16.1,72.653,141.195,4.11
89,2,2001,43.083,7.9,75.5698,74030400000.0,590.382,0.0899014,16.1,72.653,137.679,4.029
89,2,2000,43.156,7.9,74.4906,69448800000.0,567.931,0.0640808,16.1,72.653,134.264,3.954
89,2,1999,43.211,7.9,75.7672,59372600000.0,497.842,0.0410387,16.1,72.653,130.944,4.009
89,2,1998,43.259,7.9,76.9689,54604100000.0,469.431,0.0252315,16.1,72.653,127.716,3.992
89,2,1997,43.308,7.9,82.0042,54457800000.0,479.984,0.0172374,16.1,72.653,124.573,3.974
89,2,1996,43.369,7.9,85.905,51075800000.0,461.52,0.00883298,16.1,72.653,121.511,3.951
90,0,2014,11.215,9.73,3496.53,11362300000.0,5468.48,68.06,10.5,75.299,82.386,6.854
90,0,2013,11.224,9.669,3550.46,10817700000.0,5210.68,65.24,9.9,75.171,82.3183,6.854
90,0,2012,11.2,9.616,3680.8,9745250000.0,4698.14,57.4499,9.2,75.019,82.2473,6.854
90,0,2011,11.156,9.566,3882.77,10494600000.0,5063.79,56.7,8.8,74.846,82.1763,6.854
90,0,2010,11.114,9.511,3574.08,9407170000.0,4542.9,51.9,9.0,74.662,82.1071,6.854
90,0,2009,11.099,9.437,3421.4,9401730000.0,4544.01,51.77,9.6,74.484,82.0396,6.854
90,0,2008,11.131,9.339,3676.27,9909550000.0,4793.44,46.04,10.4,74.324,81.9387,6.854
90,0,2007,11.223,9.215,3621.53,8336480000.0,4036.2,36.3,11.0,74.19,81.8639,6.854
90,0,2006,11.379,9.067,3450.1,6861220000.0,3325.64,28.62,11.6,74.08,81.1298,6.854
90,0,2005,11.594,8.905,3374.31,6258600000.0,3037.75,26.45,12.1,73.986,81.0174,6.854
90,0,2004,11.849,8.743,3143.34,5682720000.0,2762.56,24.44,12.5,73.892,80.8906,6.854
90,0,2003,12.125,8.595,3108.95,4946290000.0,2408.8,19.07,12.8,73.781,80.7482,6.854
90,0,2002,12.406,8.47,2755.59,4018370000.0,1961.2,17.33,12.9,73.642,80.5713,6.854
90,0,2001,12.692,8.373,2801.0,3709640000.0,1815.92,3.46818,13.3,73.47,80.332,6.854
90,0,2000,12.995,8.302,2895.59,3772850000.0,1854.15,2.48557,14.1,73.267,80.0165,6.854
90,0,1999,13.333,8.254,2856.16,3863740000.0,1908.59,1.49733,15.3,73.038,79.6065,6.854
90,0,1998,13.721,8.215,3071.48,3756210000.0,1866.85,1.00286,16.5,72.795,79.1214,6.854
90,0,1997,14.168,8.176,2995.1,3928980000.0,1964.88,0.503985,17.5,72.55,78.6315,6.854
90,0,1996,14.666,8.132,2920.92,4651450000.0,2338.07,0.0759957,19.0,72.309,78.2321,6.854
90,0,1995,15.2,8.073,2797.43,4680080000.0,2359.8,0.0407438,21.7,72.08,77.9887,6.854
91,0,2014,11.5,7.9,2166.12,499000000000.0,4351.89,8.1,2.3,82.1,14.0699,3.484
91,0,2013,11.6,8.1,2166.12,45810600000.0,4351.89,8.1,2.3,81.7512,13.9121,3.423
91,0,2012,12.0,8.4,2166.12,510000000000.0,4351.89,8.1,2.4,81.4512,13.7403,3.123
91,0,2011,12.2,8.4,2166.12,499000000000.0,4351.89,8.1,2.5,81.2951,13.561,3.215
91,0,2010,12.6,8.5,2166.12,429000000000.0,4351.89,8.1,2.6,80.9976,13.3863,3.521
91,0,2009,12.8,8.6,2166.12,387000000000.0,4351.89,8.1,2.7,80.7951,13.2205,3.103
91,0,2008,12.7,8.7,2166.12,463000000000.0,4351.89,90.57,2.9,80.5927,13.0549,2.55
91,0,2007,12.4,8.9,2166.12,401000000000.0,4351.89,86.93,3.0,80.3951,12.8932,2.493
91,0,2006,12.6,8.9,2166.12,345000000000.0,4351.89,82.55,3.1,80.3439,12.7604,3.399
91,0,2005,12.3,8.9,2166.12,309000000000.0,4351.89,81.99,3.3,80.0415,12.6581,4.381
91,0,2004,12.4,9.0,2166.12,264000000000.0,4351.89,77.69,3.4,79.8415,12.5722,4.256
91,0,2003,12.4,9.3,2166.12,229000000000.0,4351.89,78.13,3.5,79.3902,12.4981,4.221
91,0,2002,12.2,9.8,2166.12,195000000000.0,4351.89,72.84,3.7,78.9878,12.425,4.022
91,0,2001,12.6,9.7,2166.12,174000000000.0,38549.6,64.0,3.8,78.7854,12.3582,3.738
91,0,2000,13.2,9.8,2166.12,171000000000.0,38146.7,52.0,3.9,78.6341,12.2958,3.458
91,0,1999,13.3,10.1,2166.12,162000000000.0,36371.4,40.0,4.0,78.2829,12.2163,3.247
91,0,1998,13.2,10.0,2166.12,154000000000.0,34788.8,22.5601,4.1,78.3293,12.1329,3.737
91,0,1997,13.6,10.1,2166.12,161000000000.0,36628.5,20.4179,4.2,78.1427,12.0609,4.687
91,0,1996,13.9,10.0,2166.12,164000000000.0,37321.4,18.2503,4.4,78.1505,11.9956,5.036
91,0,1995,13.8,10.4,2166.12,152000000000.0,34875.2,6.42322,4.6,77.7366,11.935,6.307
91,0,1994,13.9,10.2,2166.12,127000000000.0,29315.8,4.15245,4.9,77.6898,11.8732,5.349
91,0,1993,13.8,10.8,2166.12,121000000000.0,27963.7,2.78399,5.4,77.1517,11.8058,5.965
91,0,1992,14.0,10.4,2166.12,131000000000.0,30524.0,2.21637,5.9,77.1844,11.7357,5.91
91,0,1991,14.3,10.5,2166.12,122000000000.0,28596.9,1.4074,6.4,76.9807,11.6682,5.407
92,1,2014,21.005,2.592,6445.57,81076700000.0,20132.0,70.22,9.7,76.634,13.0121,3.849
92,1,2013,21.24,2.643,6207.23,78784400000.0,20926.6,66.45,9.7,76.388,12.1642,4.164
92,1,2012,21.424,2.695,6176.91,76689200000.0,21923.5,60.0,9.8,76.149,11.3022,4.321
92,1,2011,21.57,2.745,5854.0,67937600000.0,20896.7,48.0,9.9,75.916,10.5044,4.433
92,1,2010,21.676,2.794,5521.08,58642400000.0,19281.2,35.8278,10.1,75.682,9.82693,4.659
92,1,2009,21.737,2.843,5251.75,48388300000.0,16823.8,26.8,10.2,75.44,9.29301,4.699
92,1,2008,21.757,2.894,4790.69,60905300000.0,22139.6,20.0,10.3,75.179,8.88841,4.142
92,1,2007,21.757,2.95,4387.39,42085300000.0,15838.5,16.68,10.5,74.893,8.58532,4.153
92,1,2006,21.77,3.011,4212.72,37215900000.0,14420.5,8.29972,10.7,74.577,8.33847,4.393
92,1,2005,21.838,3.079,3923.94,31081900000.0,12377.1,6.68358,11.0,74.23,8.1139,4.65
92,1,2004,22.004,3.153,3829.46,24763600000.0,10126.1,6.75885,11.4,73.851,7.90151,4.814
92,1,2003,22.299,3.233,3549.63,21633800000.0,9066.35,7.25574,11.9,73.447,7.70974,4.88
92,1,2002,22.747,3.319,3521.84,20142800000.0,8626.98,6.8734,12.5,73.022,7.54397,4.85
92,1,2001,23.361,3.413,3435.79,19452000000.0,8475.96,5.89384,13.3,72.58,7.41506,4.782
92,1,2000,24.139,3.518,3201.98,19507400000.0,8601.25,3.52042,14.2,72.126,7.32786,4.847
92,1,1999,25.063,3.633,3082.61,15710100000.0,6967.1,2.51567,15.2,71.664,7.28563,4.921
92,1,1998,26.1,3.76,3064.13,14085400000.0,6254.98,0.862725,16.3,71.197,7.27581,4.867
92,1,1997,27.225,3.902,2784.74,15837500000.0,7039.61,0.439793,17.5,70.726,7.26902,4.939
92,1,1996,28.432,4.062,2620.88,15277800000.0,6830.63,0.0,18.9,70.25,7.22667,4.995
93,5,2014,29.318,7.176,447.501,244000000000.0,1251.16,12.0,63.7,66.36,253.356,1.827
93,5,2013,29.491,7.257,457.815,231000000000.0,1208.9,10.9,65.4,66.117,248.11,2.954
93,5,2012,29.667,7.349,427.848,224000000000.0,1198.11,9.96,67.0,65.849,242.945,1.675
93,5,2011,29.86,7.454,432.583,214000000000.0,1164.98,9.0,68.7,65.562,237.833,0.796
93,5,2010,30.082,7.568,442.18,177000000000.0,988.754,8.0,70.4,65.264,232.753,0.653
93,5,2009,30.339,7.686,436.683,168000000000.0,957.996,7.5,72.1,64.969,227.695,0.535
93,5,2008,30.631,7.804,422.065,170000000000.0,990.847,7.0,73.9,64.685,222.666,0.423
93,5,2007,30.96,7.92,459.561,152000000000.0,908.095,6.8,75.6,64.42,217.684,0.398
93,5,2006,31.332,8.034,466.228,137000000000.0,836.861,6.5,77.3,64.176,212.773,0.582
93,5,2005,31.755,8.149,444.587,110000000000.0,683.09,6.33233,79.0,63.951,207.949,0.666
93,5,2004,32.239,8.269,412.99,97977800000.0,625.398,6.16432,80.7,63.736,203.228,0.715
93,5,2003,32.781,8.397,395.393,83244800000.0,543.752,5.04116,82.5,63.522,198.596,0.746
93,5,2002,33.376,8.539,372.191,72306800000.0,483.497,2.57743,16.1,63.3,193.999,0.752
93,5,2001,34.019,8.693,366.849,72309700000.0,495.345,1.31855,16.1,63.066,189.366,0.72
93,5,1999,35.424,9.043,347.896,62973900000.0,454.276,0.0553572,16.1,62.564,179.826,0.762
93,5,1998,36.168,9.233,337.644,62192000000.0,461.217,0.0439477,16.1,62.303,174.921,0.709
93,5,1997,36.919,9.428,357.538,62433300000.0,476.381,0.0275492,16.1,62.039,170.01,0.708
93,5,1996,37.66,9.626,355.487,63320100000.0,497.216,0.00299173,16.1,61.773,165.2,0.71
93,5,1995,38.375,9.827,355.188,60636000000.0,489.882,0.000122702,16.1,61.505,160.566,0.704
94,3,2014,20.155,4.985,2064.18,49921500000.0,12796.1,44.92,15.0,77.583,52.4794,2.723
94,3,2013,20.429,4.969,2018.54,45600000000.0,11889.1,44.03,15.5,77.386,51.5932,2.3
94,3,2012,20.678,4.954,1955.38,40429700000.0,10722.3,40.3019,16.0,77.188,50.7213,2.391
94,3,2011,20.902,4.94,1824.64,34686200000.0,9358.25,42.7,16.5,76.989,49.8585,2.311
94,3,2010,21.102,4.925,1745.14,29440300000.0,8082.03,40.1,17.0,76.792,49.0004,3.713
94,3,2009,21.285,4.909,1639.47,27116600000.0,7576.14,39.08,17.5,76.6,48.1466,3.758
94,3,2008,21.46,4.892,1626.75,25155900000.0,7154.27,33.82,18.0,76.414,47.299,3.202
94,3,2007,21.64,4.874,1571.95,21296000000.0,6166.18,22.29,18.5,76.234,46.4578,3.43
94,3,2006,21.83,4.856,1478.03,18141700000.0,5348.9,17.3496,19.0,76.06,45.6237,3.935
94,3,2005,22.04,4.838,1455.16,16374400000.0,4916.91,11.484,19.5,75.892,44.7971,4.222
94,3,2004,22.278,4.821,1424.13,15013400000.0,4592.15,11.1409,19.9,75.728,43.9784,4.347
94,3,2003,22.543,4.806,1359.59,13694000000.0,4267.3,9.98742,20.4,75.565,43.1672,4.413
94,3,2002,22.832,4.795,1324.15,12994300000.0,4126.24,8.51808,20.9,75.401,42.362,4.551
94,3,2001,23.139,4.787,1289.14,12502000000.0,4046.42,7.2684,21.4,75.233,41.561,4.378
94,3,2000,23.452,4.783,1266.53,12304100000.0,4060.32,6.5548,21.8,75.06,40.7631,4.206
94,3,1999,23.758,4.783,1219.37,12130300000.0,4082.62,3.83686,22.2,74.881,39.9677,4.172
94,3,1998,24.044,4.787,1180.85,11575500000.0,3974.67,2.75065,22.6,74.694,39.1756,4.065
94,3,1997,24.308,4.795,1173.48,10677300000.0,3741.28,0.539066,22.9,74.5,38.39,4.113
94,3,1996,24.55,4.806,1084.65,9870490000.0,3529.85,0.219999,23.2,74.3,37.6149,4.055
94,3,1995,24.781,4.82,1062.9,9573810000.0,3494.52,0.056123,23.5,74.092,36.8532,3.962
94,3,1994,25.016,4.838,1012.25,9365290000.0,3489.15,0.0076369,23.8,73.879,36.1059,3.973
95,3,2014,21.413,5.412,1552.38,40276500000.0,6102.94,43.0,19.5,73.473,16.6109,5.034
95,3,2013,21.646,5.407,1462.92,38585300000.0,5926.83,36.9,20.1,73.274,16.3863,4.385
95,3,2012,21.904,5.406,1359.03,33283200000.0,5183.08,29.34,20.7,73.068,16.1629,4.085
95,3,2011,22.189,5.407,1274.4,33715500000.0,5322.96,24.7635,21.3,72.86,15.9426,4.669
95,3,2010,22.492,5.408,1171.41,27216000000.0,4355.93,19.8,21.9,72.653,15.7262,4.569
95,3,2009,22.799,5.407,1086.47,22341800000.0,3624.57,18.9,22.5,72.45,15.5147,5.46
95,3,2008,23.1,5.404,1027.74,24578100000.0,4041.58,14.27,23.2,72.251,15.3066,4.415
95,3,2007,23.397,5.398,978.757,17856300000.0,2976.83,11.21,23.8,72.055,15.098,4.713
95,3,2006,23.701,5.391,916.085,13429400000.0,2271.09,7.96207,24.4,71.862,14.8835,5.276
95,3,2005,24.038,5.387,859.533,10737500000.0,1843.63,7.90701,25.0,71.667,14.6592,4.825
95,3,2004,24.444,5.39,824.354,9624440000.0,1679.5,3.45244,25.6,71.464,14.4237,6.513
95,3,2003,24.94,5.403,835.792,7691370000.0,1365.42,2.11194,26.1,71.249,14.1782,6.814
95,3,2002,25.534,5.428,881.062,7196260000.0,1300.85,1.79497,26.7,71.023,13.9239,9.393
95,3,2001,26.219,5.465,870.415,8495810000.0,1565.05,1.09879,27.3,70.786,13.6633,9.653
95,3,2000,26.968,5.511,884.055,8855710000.0,1663.61,0.747631,27.9,70.546,13.3984,9.704
95,3,1999,27.746,5.563,856.538,8837070000.0,1694.11,0.381657,28.5,70.31,13.1295,9.638
95,3,1998,28.513,5.614,837.928,9260480000.0,1812.99,0.194905,29.1,70.087,12.8564,9.38
95,3,1997,29.237,5.664,830.916,9965230000.0,1993.8,0.0995767,29.7,69.88,12.5802,9.292
95,3,1996,29.907,5.711,794.045,9788390000.0,2002.69,0.0203596,30.4,69.69,12.3021,9.235
96,3,2014,18.827,5.324,1345.88,201000000000.0,6679.34,40.2,13.1,75.529,23.5081,2.962
96,3,2013,19.185,5.309,1301.3,201000000000.0,6756.75,39.2,13.7,75.258,23.2609,3.237
96,3,2012,19.617,5.302,1238.09,193000000000.0,6528.97,38.2,14.3,74.981,23.0522,3.109
96,3,2011,20.109,5.299,1262.7,172000000000.0,5869.32,36.01,14.9,74.697,22.8627,3.442
96,3,2010,20.621,5.299,1107.36,148000000000.0,5082.35,34.77,15.6,74.41,22.6779,3.478
96,3,2009,21.103,5.3,1048.18,121000000000.0,4196.31,31.4,16.4,74.12,22.4943,3.9
96,3,2008,21.512,5.302,1042.35,121000000000.0,4220.62,30.57,17.3,73.826,22.3143,4.057
96,3,2007,21.828,5.305,966.751,102000000000.0,3606.07,25.2,18.3,73.528,22.1352,4.188
96,3,2006,22.052,5.311,882.818,88643200000.0,3154.33,20.7,19.5,73.222,21.9547,4.26
96,3,2005,22.204,5.319,829.609,76060600000.0,2729.5,17.1,20.7,72.908,21.7704,4.86
96,3,2004,22.32,5.332,792.638,66768700000.0,2417.04,14.1,22.1,72.581,21.5814,4.901
96,3,2003,22.453,5.353,752.843,58731000000.0,2145.64,11.6,23.7,72.24,21.3846,4.788
96,3,2002,22.65,5.383,727.17,54777600000.0,2021.24,8.96695,25.5,71.882,21.1726,5.799
96,3,2001,22.935,5.427,691.884,52030200000.0,1941.48,7.57876,27.4,71.505,20.9369,5.671
96,3,2000,23.328,5.485,666.177,51744700000.0,1955.59,3.07643,29.6,71.111,20.6718,5.701
96,3,1999,23.839,5.561,642.143,50187300000.0,1924.49,1.9525,32.0,70.7,20.3737,5.698
96,3,1998,24.448,5.653,630.679,55501500000.0,2163.12,1.19038,34.6,70.274,20.0454,5.478
96,3,1997,25.132,5.763,597.518,58147500000.0,2306.44,0.40343,37.3,69.834,19.6961,5.528
96,3,1996,25.877,5.89,581.284,55252400000.0,2232.08,0.246233,40.1,69.378,19.3389,5.52
96,3,1995,26.667,6.038,540.513,53312800000.0,2194.02,0.0334123,43.1,68.903,18.9837,5.466
96,3,1994,27.486,6.205,528.271,44882100000.0,1881.74,0.00850458,46.0,68.405,18.6339,5.514
97,4,2014,22.935,5.78,696.347,285000000000.0,2831.32,49.6,24.0,70.481,73.6825,3.6
97,4,2013,23.562,5.754,682.957,272000000000.0,2749.39,48.099,24.2,70.315,73.6825,3.497
97,4,2012,24.12,5.719,664.121,250000000000.0,2572.63,36.2351,24.4,70.149,73.6825,3.504
97,4,2011,24.602,5.674,643.465,224000000000.0,2345.33,29.0,24.7,69.984,73.6825,3.592
97,4,2010,25.024,5.623,637.906,200000000000.0,2124.06,25.0,25.0,69.823,73.6825,3.605
97,4,2009,25.422,5.572,588.892,168000000000.0,1821.52,9.0,25.3,69.667,73.6825,3.858
97,4,2008,25.841,5.529,584.597,174000000000.0,1916.3,6.22,25.5,69.515,73.6825,3.72
97,4,2007,26.307,5.497,581.653,149000000000.0,1670.59,5.97,25.8,69.37,73.6825,3.434
97,4,2006,26.823,5.478,567.741,122000000000.0,1390.52,5.74059,26.2,69.233,73.6825,4.052
97,4,2005,27.372,5.469,576.302,103000000000.0,1193.98,5.39764,26.6,69.112,73.6825,3.795
97,4,2004,27.922,5.466,575.253,91371200000.0,1078.63,5.24363,27.0,69.013,73.6825,3.553
97,4,2003,28.436,5.461,555.435,83908200000.0,1010.31,4.85767,27.4,68.937,73.6825,3.527
97,4,2002,28.89,5.453,522.299,81357600000.0,999.906,4.33228,27.9,68.88,73.6825,3.617
97,4,2001,29.279,5.442,518.834,76262100000.0,957.19,2.52401,28.3,68.835,267.206,3.698
97,4,2000,29.606,5.432,499.348,81026300000.0,1038.91,1.98225,28.8,68.793,261.568,3.831
97,4,1999,29.887,5.425,467.443,82995100000.0,1087.38,1.43161,29.3,68.744,255.981,3.849
97,4,1998,30.148,5.429,478.479,72207000000.0,966.989,1.10341,29.9,68.675,250.434,3.609
97,4,1997,30.415,5.449,462.27,82344300000.0,1127.53,0.136913,30.6,68.574,244.93,3.551
97,4,1996,30.7,5.489,428.547,82848100000.0,1160.31,0.055946,31.5,68.431,239.467,3.567
97,4,1995,31.016,5.556,398.816,74120000000.0,1062.13,0.0285857,32.5,68.231,234.041,3.58
97,4,1994,31.369,5.654,377.481,64084500000.0,939.919,0.00584425,33.6,67.962,228.664,3.506
98,0,2014,9.9,9.9,3971.8,45810600000.0,14347.9,66.6,4.3,77.6024,124.144,8.99
98,0,2013,9.7,10.2,3938.26,45810600000.0,13781.1,62.8492,4.5,77.0,124.229,10.326
98,0,2012,10.1,10.1,3899.18,500000000000.0,13145.5,62.31,4.7,76.7463,124.3,10.088
98,0,2011,10.2,9.9,3879.54,45810600000.0,13893.5,61.95,4.9,76.6951,124.296,9.632
98,0,2010,10.9,9.9,3797.09,479000000000.0,12599.5,62.32,5.1,76.2463,124.209,9.637
98,0,2009,10.9,10.1,3590.83,440000000000.0,11527.6,58.97,5.4,75.6951,124.564,8.167
98,0,2008,10.9,10.0,3725.75,45810600000.0,14001.4,53.13,5.7,75.5439,124.472,7.118
98,0,2007,10.2,9.9,3661.65,429000000000.0,11255.4,48.6,6.0,75.2439,124.447,9.602
98,0,2006,9.8,9.7,3584.96,345000000000.0,9038.73,44.58,6.3,75.1439,124.514,13.84
98,0,2005,9.5,9.6,3437.32,306000000000.0,8021.0,38.81,6.5,74.9951,124.589,17.746
98,0,2004,9.3,9.5,3416.12,255000000000.0,6681.18,32.53,6.8,74.8463,124.644,19.073
98,0,2003,9.2,9.6,3324.47,218000000000.0,5693.38,24.87,7.0,74.5976,124.754,19.37
